year_window,GEOID,age_band,estimate,moe,weighted_estimate,weighted_moe,pct_in,tract_name
2020-2024,26161402300,5-9,69,52.3545604508337,69.0,52.4,100.0,Census Tract 4023
2020-2024,26161402300,10-14,97,57.245087125446844,97.0,57.2,100.0,Census Tract 4023
2020-2024,26161402300,15-17,93,48.82622246293481,93.0,48.8,100.0,Census Tract 4023
2020-2024,26161402500,total,2534,290,2534.0,290.0,100.0,Census Tract 4025
2020-2024,26161402500,0-4,163,65.86349520030045,163.0,65.9,100.0,Census Tract 4025
2020-2024,26161402500,5-9,132,61.22091146005587,132.0,61.2,100.0,Census Tract 4025
2020-2024,26161402500,10-14,186,110.9819805193618,186.0,111.0,100.0,Census Tract 4025
2020-2024,26161402500,15-17,25,31.953090617340916,25.0,32.0,100.0,Census Tract 4025
2020-2024,26161402601,total,2580,271,2580.0,271.0,100.0,Census Tract 4026.01
2020-2024,26161402601,0-4,168,75.7429864739964,168.0,75.7,100.0,Census Tract 4026.01
2020-2024,26161402601,5-9,108,48.54894437575342,108.0,48.5,100.0,Census Tract 4026.01
2020-2024,26161402601,10-14,90,56.79788728465171,90.0,56.8,100.0,Census Tract 4026.01
2020-2024,26161402601,15-17,12,15.556349186104045,12.0,15.6,100.0,Census Tract 4026.01
2020-2024,26161402700,total,5451,704,5451.0,704.0,100.0,Census Tract 4027
2020-2024,26161402700,0-4,322,151.60474926597783,322.0,151.6,100.0,Census Tract 4027
2020-2024,26161402700,5-9,176,86.2670273047588,176.0,86.3,100.0,Census Tract 4027
2020-2024,26161402700,10-14,323,153.40469353966975,323.0,153.4,100.0,Census Tract 4027
2020-2024,26161402700,15-17,182,108.45275469069469,182.0,108.5,100.0,Census Tract 4027
2020-2024,26161403100,total,1566,264,1566.0,264.0,100.0,Census Tract 4031
2020-2024,26161403100,0-4,79,33.97057550292606,79.0,34.0,100.0,Census Tract 4031
